player_name,player_steamid,event_name,tick,round
Luiz,76561198100001022,player_footstep,132855,0
【﻿ＰＫ】,76561197996437459,player_footstep,132857,0
Erick,76561198000238678,player_footstep,132861,0
MonsTro,76561198340888446,player_footstep,132863,0
Cujura,76561198051880621,player_footstep,132863,0
rodrigaoobrabo,76561198421514418,player_footstep,132867,0
AVARA KÉRABA,76561198397576589,player_footstep,132873,0
Talevor,76561198124241179,player_footstep,132873,0
Luiz,76561198100001022,player_footstep,132873,0
【﻿ＰＫ】,76561197996437459,player_footstep,132877,0
Erick,76561198000238678,player_footstep,132879,0
MonsTro,76561198340888446,player_footstep,132881,0
Cujura,76561198051880621,player_footstep,132881,0
rodrigaoobrabo,76561198421514418,player_footstep,132885,0
Connan,76561198026214582,player_footstep,132889,0
Talevor,76561198124241179,player_footstep,132891,0
AVARA KÉRABA,76561198397576589,player_footstep,132893,0
Erick,76561198000238678,player_footstep,132899,0
MonsTro,76561198340888446,player_footstep,132901,0
Cujura,76561198051880621,player_footstep,132901,0
rodrigaoobrabo,76561198421514418,player_footstep,132905,0
Luiz,76561198100001022,player_footstep,132907,0
Connan,76561198026214582,player_footstep,132909,0
Talevor,76561198124241179,player_footstep,132911,0
AVARA KÉRABA,76561198397576589,player_footstep,132911,0
【﻿ＰＫ】,76561197996437459,player_footstep,132917,0
Erick,76561198000238678,player_footstep,132917,0
MonsTro,76561198340888446,player_footstep,132919,0
Cujura,76561198051880621,player_footstep,132919,0
Connan,76561198026214582,player_footstep,132927,0
Talevor,76561198124241179,player_footstep,132929,0
AVARA KÉRABA,76561198397576589,player_footstep,132931,0
Erick,76561198000238678,player_footstep,132937,0
MonsTro,76561198340888446,player_footstep,132939,0
Cujura,76561198051880621,player_footstep,132939,0
Connan,76561198026214582,player_footstep,132939,0
【﻿ＰＫ】,76561197996437459,player_footstep,132941,0
rodrigaoobrabo,76561198421514418,player_footstep,132945,0
Talevor,76561198124241179,player_footstep,132949,0
Erick,76561198000238678,player_footstep,132955,0
AVARA KÉRABA,76561198397576589,player_footstep,132955,0
Cujura,76561198051880621,player_footstep,132957,0
Luiz,76561198100001022,player_footstep,132957,0
rodrigaoobrabo,76561198421514418,player_footstep,132965,0
【﻿ＰＫ】,76561197996437459,player_footstep,132967,0
Talevor,76561198124241179,player_footstep,132967,0
MonsTro,76561198340888446,player_footstep,132969,0
Erick,76561198000238678,player_footstep,132975,0
Cujura,76561198051880621,player_footstep,132977,0
AVARA KÉRABA,76561198397576589,player_footstep,132979,0
Connan,76561198026214582,player_footstep,132981,0
rodrigaoobrabo,76561198421514418,player_footstep,132983,0
Talevor,76561198124241179,player_footstep,132987,0
Luiz,76561198100001022,player_footstep,132989,0
【﻿ＰＫ】,76561197996437459,player_footstep,132991,0
Erick,76561198000238678,player_footstep,132993,0
Cujura,76561198051880621,player_footstep,132995,0
Connan,76561198026214582,player_footstep,132999,0
Talevor,76561198124241179,player_footstep,133005,0
