player_steamid,tick,player_name,z,entityid,y,x,event_name,round
76561197996437459,114323,【﻿ＰＫ】,62.531951904296875,397,255.17893981933594,-401.0318603515625,flashbang_detonate,0
76561198051880621,114379,Cujura,798.9586181640625,161,-960.3400268554688,-2391.70458984375,flashbang_detonate,0
76561198340888446,114435,MonsTro,702.2591552734375,556,-2419.7587890625,-3346.946044921875,flashbang_detonate,0
76561198124241179,114785,Talevor,306.44964599609375,161,-650.974609375,-490.83441162109375,flashbang_detonate,0
76561198124241179,115211,Talevor,228.21102905273438,161,-605.054931640625,-1398.7037353515625,flashbang_detonate,0
76561198178993731,115371,Siraissi,660.166748046875,397,-1098.6798095703125,-2724.9375,flashbang_detonate,0
76561198100001022,115871,Luiz,884.4068603515625,398,-733.1751098632812,-1792.114501953125,flashbang_detonate,0
76561198340888446,116281,MonsTro,838.5487060546875,167,-2205.291015625,-3468.73291015625,flashbang_detonate,0
76561198000238678,116625,Erick,600.2418823242188,260,185.99481201171875,-2564.2509765625,flashbang_detonate,0
76561198178993731,117043,Siraissi,548.4359130859375,267,816.2252197265625,-2763.224609375,flashbang_detonate,0
76561197996437459,117197,【﻿ＰＫ】,1129.822509765625,101,539.2318725585938,-2384.963134765625,flashbang_detonate,0
76561198124241179,123101,Talevor,611.71728515625,228,1218.7564697265625,-2573.0126953125,flashbang_detonate,0
76561198000238678,127141,Erick,758.51025390625,475,-822.5126953125,-2634.577392578125,flashbang_detonate,0
76561198397576589,128051,AVARA KÉRABA,1104.178955078125,173,-33.1383056640625,-2751.6796875,flashbang_detonate,0
76561198340888446,133691,MonsTro,55.8542366027832,101,-406.2312316894531,-459.8044128417969,flashbang_detonate,0
76561198124241179,134775,Talevor,708.0187377929688,167,-2069.564208984375,-3430.74169921875,flashbang_detonate,0
76561198100001022,135543,Luiz,437.8973388671875,101,-1217.8448486328125,-2311.85498046875,flashbang_detonate,0
76561198100001022,136071,Luiz,265.7028503417969,101,-41.243255615234375,-531.6361083984375,flashbang_detonate,0
76561198051880621,136391,Cujura,40.75324249267578,101,195.07667541503906,-349.4905700683594,flashbang_detonate,0
76561197996437459,137235,【﻿ＰＫ】,259.2995300292969,161,636.2947387695312,-1979.1749267578125,flashbang_detonate,0
76561197996437459,137507,【﻿ＰＫ】,151.3562469482422,161,-108.9604721069336,-1895.8157958984375,flashbang_detonate,0
